no,title,date,viewCnt,doc_url,content,ref_url
84,"서대문구, 전국 최초 소규모 공원에 도로명주소 부여",2020-09-07,799,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=88&currentPage=3&searchType=&keyword=,"서울 서대문구는 전국 최초로 어린이공원, 소공원, 마을마당 등 관내 소규모 공원 95곳에 도로명주소를 부여하고 주소판을 설치했다고 7일 밝혔다.

서대문구는 야간에도 눈에 잘 띄고 주변을 밝게 해 보행에 도움을 줄 수 있도록 어린이공원에는 태양광 LED 제품으로, 그 밖의 공원에는 축광방식 제품으로 주소판을 설치했다.

문석진 서대문구청장은 “소규모 공원에 주소를 부여함으로써 효율적인 시설 관리는 물론, 자신이 있는 곳이 어딘지 쉽게 알릴 수 있게 됨에 따라 긴급상황 발생 시 신속한 신고와 대처가 가능할 것으로 기대한다”고 말했다.

소규모 공원 도로명주소 부여는 서대문구가 행정안전부에 낸 제안이 올해 3월 시범사업으로 채택되면서 추진됐다. 그동안 주택가에 위치한 소규모 공원은 많은 주민들이 이용하고 있지만 건물이 없어 도로명주소가 부여되지 않았다.



행안부는 서대문구 사례를 확대해 올 연말까지 전국의 모든 어린이공원과 소공원 1만2600여곳에 도로명주소를 부여하고 지도 포털과 내비게이션 등에 이 정보를 제공한다는 계획이다.

고영특 기자


☞ 
보도자료 바로가기",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202009071020001&code=620100
83,시설물 공터에도 '3차원 입체주소' 생긴다  스마트시티 5곳에 적용,2020-09-02,865,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=87&currentPage=3&searchType=&keyword=,"현재 도로와 건물 중심으로 부여돼 있는 주소를 사물(시설물)과 공간(공터)까지 확대하는 '주소체계 고도화 사업'이 내년부터 스마트시티 5곳에 우선 적용된다.


행정안전부는 2018년부터 추진하고 있는 주소체계 고도화 시범사업 결과를 바탕으로 내년부터 5개 스마트시티에 3차원 입체주소를 부여하기로 하고 오는 3일 관계기관과 업무협약을 체결한다고 2일 밝혔다.


이번 협약으로 행안부와 국토교통부, 한국과학기술원, 국토교통과학기술진흥원(시흥·대구 연구 실증), 한국주택토지공사(세종 스마트시티), 한국수자원공사(부산에코델타시티), 한국국토정보공사(전주 디지털트윈) 등은 2025년까지 스마트시티 주소체계 고도화 사업을 추진하게 된다.


정부는 이들 스마트시티에 먼저 입체주소를 부여하고 순차적으로 전국에 확대 적용할 방침이다.


주소체계 고도화 사업은 2차원 평면개념인 현행 도로명주소를 3차원 입체주소로 전환하고, 건물에만 부여하던 주소를 지하, 시설물, 공간 등으로 확대·부여하는 사업이다. 주소체계가 3차원으로 고도화되면 도로 위에서 일정 시간 개방하여 운영되는 푸드트럭이나 도로 아래 위치한 지하상가, 공중에 떠 있는 다리 등에도 주소를 붙일 수 있어 인공지능, 음성인식, 빅데이터, 디지털트윈 등 4차산업 핵심기술을 적용할 수 있는 기반이 마련된다.


행안부는 이를 위해 서울 송파구 잠실역(지하공간·2020년)과 충북 진천군 졸음쉼터(시설물·2019년), 경기 수원시 공원(공간·2018년) 등에서 시범사업을 추진해 왔다.


이와 관련, 행안부는 3일과 4일 양일간 '2020 주소기반 혁신성장산업 대회'도 비대면으로 개최한다.


영상과 유튜브 방송으로 진행되는 이번 대회는 지금까지 진행된 주소체계 고도화 시범사업 결과와 주소기반 혁신성장산업 모형 개발 시범사업의 추진상황을 공유하고 의견을 수렴하기 위한 자리로 마련됐다. 사람과 단말기 간의 위치 소통 수단인 주소를 기반으로 4차산업 혁명시대 핵심기술을 적용하는 혁신성장산업 모형 개발의 시범사업 추진상황도 함께 발표된다.


드론 배달점에 주소를 부여해서 드론의 이착륙을 지원하는 드론 배송(충남, 전남), 로봇의 이동경로를 구축하는 자율주행 로봇 배송(대전), 주차장에 주소를 부여하고 안내판을 영상 판독하는 방식의 자율주행차 주차(서울 송파) 모형 등이 대표적인 시범사업이다.


지난 7~8월 시행된 '주소기반 산업창출 아이디어 공모전'을 통해 본선에 진출한 5개 팀의 아이디어도 공개된다.


이재관 행안부 지방자치분권실장은 """"디지털 사회에서 주소는 중요한 위치소통 수단인 만큼 주소가 생활편의, 국민안전 뿐 아니라 미래사회 신산업의 동력이 되도록 하겠다""""고 말했다.

조인경 기자


☞ 
보도자료 바로가기",http://www.asiae.co.kr/article/2020090210432740205
82,지하상가 푸드트럭에도 주소 부여된다,2020-09-02,790,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=86&currentPage=3&searchType=&keyword=,"앞으로 공원이나 지하상가, 푸드트럭 등에도 도로·건물처럼 주소가 부여될 전망이다. 점차 현실화하고 있는 무인 배송·주행 시대에 선제적으로 대응하기 위해서다. 


행정안전부와 국토교통부는 내년부터 2025년까지 세종·부산·대구시와 경기 시흥, 전북 전주 등 5개 도시 주요 시설·공간에 주소를 부여하는 내용의 스마트시티 관련 7개 기관이 3일 업무협약을 체결한다고 2일 밝혔다. 카이스트(KAIST)가 관련 기술지원을, 국토교통과학기술진흥원(KAIA)이 실증연구를 담당하며 한국토지주택공사(LH)와 한국수자원공사(K-water), 한국국토정보공사(LX) 등이 각각의 스마트시티를 구축한다.

주소체계 고도화사업은 현재 2차원 평면개념인 도로명주소를 3차원 입체주소로 전환하고 건물에만 부여하던 주소를 지하, 시설물, 공간 등으로 확대한다는 내용이다. 행안부 등은 2018∼2019년 경기 의정부 지하상가와 인천시 부평역사, 올해 서울 송파구 잠실역 지하공간 등에서 시범사업을 추진했다.
 

주소체계가 3차원으로 고도화하면 도로 위에서 일정 시간 개방해 운영되는 푸드트럭이나 도로 아래 위치한 지하상가, 공중에 떠 있는 다리 등에도 주소가 생기게 된다. 그러면 음성인식과 인공지능, 빅데이터 등 4차 산업혁명 핵심기술을 적용하고 드론 배송과 무인자율주행 등 주요 산업이 발전할 수 있는 기반이 마련될 수 있다.

 

행안부는 3∼4일 그간의 시범사업 결과를 공유하고 의견을 수렴하기 위한 ‘주소기반 혁신성장 산업대회’도 개최한다. 유튜브 등을 통해 비대면으로 진행되는 이번 행사에서는 도서·오지 드론 배송, 자율주행 로봇 배송, 자율주행차 주차, 실내 내비게이션 등 입체주소를 활용한 시범사업 추진현황이 발표된다.

송민섭 기자


☞ 
보도자료 바로가기",http://www.segye.com/content/html/2020/09/02/20200902513517.html
81,"인천부평소방서, 어지럼증 호소 40대 등산객 구조",2017-08-03,10509,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=85&currentPage=3&searchType=&keyword=,"인천부평소방서, 어지럼증 호소 40대 등산객 구조(아시아뉴스통신= 양행복기자)부평소방서 구조대가 어지럼증을 호소해 움직이지 못하는 등산객을 안전하게 구조했다.부평소방서(서장 노경환)는 1일 오후 2시 13분경 부평구 원적산 둘레길에서 “등산중 어지러워서 갈 수 없다”는 신고를 받고 출동해 신모 씨(47),를 안전하게 구조했다.신 씨는 이 날 오후 등산 중 갑자기 어지럼증을 느끼고 뒷목 양쪽 어깨가 불편하여 움직일 수가 없었고 마침 지나던 등산객이 신 씨를 살펴보고 119에 도움을 요청하였다.현장에 도착한 소방대원이 신 씨의 상태를 확인하고 혈압체크와 정맥로 확보 수액 투여로 현장에서 응급처치를 하였고 안정을 취하게 한 후 하산하여 구급차로 인근 병원에 이송하였다.이날 출동한 김재철 구조대장은 “불행 중 다행으로 신고 장소가 국가지점번호(산악위치표지판)앞이라 구조대가 위치를 인지하고 신속하게 현장에 도착할 수 있어 더 악화될 수 있는 상황을 막았다”며“시민들께서는 산행 시에 국가지점번호를 기억하신다면 위급 상황 시 구조요청에 큰 도움이 될 것”이라고 당부하였다.국가지점번호란 2013년부터 도로명주소법에 따라 산악, 해안 등 비거주지역의 위치를 나타내는 좌표로 전국을 100km x 100km 단위의 격자로 구분하고 최소단위는 10m x 10m로 각 구역은 문자와 숫자를 조합해 표기한다. 100km 단위는 문자로 표기하고 10km, 1km, 100m, 10m는 숫자로 표기한다.☞ 보도자료 바로가기",http://www.anewsa.com/detail.php?number=1201800&thread=09r02
80,원룸 거주자 우편물 수령 및 응급상황 시 출동 쉬워진다,2017-07-26,10332,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=84&currentPage=3&searchType=&keyword=,"원룸 거주자 우편물 수령 및 응급상황 시 출동 쉬워진다   [머니투데이 김경환 기자] [행자부, 소유자·임차인 신청 없어도 지자체장 직권으로 원룸 등에 상세주소 부여 ] #. 경기도 용인시 소재 원룸에 거주하는 최모 씨는 공공기관에서 발송하는 우편 고지서를 제때 받아본 적이 없다. 건축물대장상 원룸에는 상세 주소가 등록돼 있지 않아서다. 그러다 보니 자신도 모르는 사이에 세금 체납자가 되는 등 우편물 수령 불편에 따른 억울한 경험이 반복되고 있다. #. 서울 용산소방서에 접수된 쪽방촌 거주 응급환자 발생 신고. 신고된 주소로는 환자의 위치를 신속하게 찾을 수 없었다. 총 100여 가구가 층·호수 구분 없이 하나의 주소를 사용하고 있어 일일이 방을 확인한 후에야 환자를 찾을 수 있어 소방관들은 출동할 때 마다 가슴을 쓸어 내려야 했다. 지금까지 원룸 등 다가구·단독주택 거주자들은 우편물 수령시 불편함을 겪을 뿐 아니라 위급상황이 발생할 경우 제때 도움을 받지 못하는 경우가 허다했다. 건축물대장 상 이들 주택에는 동·호수가 표기되지 않아 주민등록에 상세주소를 등록할 수 없었기 때문이다. 앞으로는 원룸이나 쪽방촌 등의 유형의 주택에 대해 지자체장 직권으로 상세주소가 부여된다. 행정자치부(장관 김부겸)는 22일부터 원룸, 다가구주택 등에 거주하는 임차인의 신청 없이도 시장·군수·구청장이 직접 동·층·호를 부여하는 '상세주소 직권부여 제도'를 시행한다. 상세주소가 직권으로 부여됨에 따라 이들 주택이 개별적이고 독립적인 주소를 갖게 되어 정확한 우편물 수령 등이 가능해지고 소·상공인의 경제활동도 크게 개선될 것으로 보인다. 그동안 원룸·단독·다가구주택 등에 거주하는 임차인은 지번주소를 사용하던 과거부터 개별 주소가 없어 우편물을 제때 수령하지 못하거나, 응급 상황에서 소방·경찰 등이 신고 위치를 정확하게 찾지 못하는 등의 불편을 호소하는 목소리가 많았다. 지번주소 사용 때에도 원룸·다가구주택 등 임대건물은 건축물 대장에 동·층·호(상세주소)가 등록되지 않아 주소 사용이 불가능했다.  또 복잡한 시장과 상가 등도 층·호의 구분 없이 대표 상호만을 사용해 고객과 방문자들이 위치를 찾는데 어려움이 있었다. 이 같은 불편을 해소하고자, 이번 직권부여 제도 시행 전인 2013년부터 원룸·다가구주택 등의 임차인에게 개별 주소를 부여하는 상세주소 제도는 도입되었으나, 건물 소유자·임차인의 신청에 의해서만 부여할 수 있었다. 국민의 주거 형태가 전세값 상승, 1인 가구 증가에 따라 원룸·다가구주택 등으로 급격하게 변화하고 있음에도 임차인 입장에서는 소유자의 동의를 받기가 쉽지 않아 실제 상세주소 부여는 크게 늘어나지 못하는 실정이다. 이에 따라 임차인 등의 신청 부담을 덜고, 서민들의 상세주소 사용을 확대하고자 직권부여 제도를 시행하게 됐다. 행정자치부는 1단계로 서민들이 거주하는 원룸과 다가구주택 42만 호를 대상으로 시·군·구 기초조사를 거쳐 상세주소를 부여하고, 2단계로 상가 등 복합건물에 대해 상세주소를 부여할 계획이다. 심덕섭 행정자치부 지방행정실장은 “이번 상세주소 직권부여 제도 시행으로 각종 우편물과 고지서가 정확하게 배달됨에 따라 서민들의 주거복지가 획기적으로 향상되고, 거주자의 정확한 위치 파악이 가능해져 응급구조 활동의 정확성과 신속성을 높여 줄 것으로 기대한다”고 밝혔다. 김경환 기자 kennyb@ ☞  보도자료 바로가기",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0003890836
79,"'델리퀸' 도로명주소 활용 대통령표창..행자부, 13개 우수 기업 선정",2017-07-26,9851,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=83&currentPage=3&searchType=&keyword=,"'델리퀸' 도로명주소 활용 대통령표창..행자부, 13개 우수 기업 선정 우편물 배송지를 표기하거나 배달음식을 주문할 때 도로명주소를 사용해 국민편의를 증진시키는 도로명주소 활용도 높은 13개 우수 프랜차이즈 기업이 선정됐다.행정자치부는 23일 정부서울청사에서 '도로명주소 활용 우수기업 시상식'을 갖고 국민 주소생활과 밀접한 13개 프랜차이즈 기업을 대상으로 대통령 표창 및 국무총리 표창 등을 수여한다고 22일 밝혔다.우수기업은 총 304개 프랜차이즈 기업을 대상으로, 주문접수·배송처리 등 종합적인 활용 실태에 대한 서면과 현장조사를 우선 실시하고 우수기업 선정위원회의 심의를 거쳐 선정됐다.총 304개 기업은 교육서비스 55개, 도소매 40개, 외식 91개, 자동차 관련 10개, 편의점 10개, 컴퓨터 9개, 화장품 8개, 기타 분야 71개 등이다.대통령 표창에는 전체 조사대상 기업 중 평가결과가 가장 우수한 '(주)델리퀸(농수산 분야)'이 선정됐다.'델리퀸'은 상품 주문 프로그램에서 기존 지번주소가 아닌 도로명주소를 우선 입력하도록 개선하고 직원명함에 도로명주소를 표기하도록 제작·지원함으로써 100% 사용률을 나타내고 있다. 가맹점·지점의 물품·우편물 배송지 표기에 도로명주소를 전면 사용한 점이 높은 평가를 받았다.국무총리 표창에는 도로명주소를 우선 검색·입력하는 프로그램을 교육 콘텐츠 공유 계열사에 보급한 '(주)와이비엠교육'이 선정됐다.이 기업은 주소 변동자료를 도로명주소 홈페이지로부터 실시간으로 제공받는 정비체계를 구축해 최신의 주소 데이터를 사용하고 인터넷 홈페이지의 학습지 지국 등 소재지 위치 안내 시 100% 도로명주소로 전환해 표기한 부분에서 높은 평가를 받았다.또 현대자동차 블루핸즈, 한국미니스톱, 탐앤탐스, 아로마무역, 멕시카나 등 11개 기업이 행정자치부장관 표창을 수상했다.11개 선정 기업은 자동차 서비스(현대자동차 블루핸즈, 기아자동차 오토큐), 편의점(한국 미니스톱), 교육서비스(LYS, 빅토 미술로 생각하기), 외식(탐앤탐스, 올치에프씨, 멕시카나), 기타 도소매(아로마무역, 슈마커, 풀무원샘물)등이다.심덕섭 행자부 지방행정실장은 ""도로명주소를 적극 사용해 이용률을 높이고 국민 편의 증진에 기여한 민간 기업의 적극적인 노력에 감사한다""며""이번에 수상한 기업의 모범적이고 우수한 사례를 모든 프랜차이즈 기업이 공유해 도로명주소가 국민 속에 조기 정착할 수 있는 계기가 되기를 기대한다""고 말했다.김태경 기자☞ 보도자료 바로가기",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0003792381
78,"'디자인'과 결합한 도로명주소···행자부, 공모전 개최",2017-03-23,12111,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=82&currentPage=3&searchType=&keyword=,"'디자인'과 결합한 도로명주소···행자부, 공모전 개최   (서울=연합뉴스) 고동욱 기자 = 행정자치부는 '아름다운 건물번호판 디자인 공모전'을 열어 대상 3개 등 35개의 작품을 선정했다고 23일 밝혔다. 공모전은 도로명주소에 대한 관심을 높이고 우수한 디자인의 건물번호판을 발굴해 국민의 친근감을 높이기 위해 처음 열렸다. 주거 분야에서는 건물의 여백을 적절히 활용한 세련된 디자인을 선보인 '여백을 이해하는 건물번호판'(이병진 作)이 대상으로 뽑혔다. 비주거 분야에서는 건물의 모서리를 이용한 모던한 디자인으로 번호판을 만든 '어드레스 큐브'(장준 作)가 대상으로 선정됐다. 건물 소유자가 도로명주소의 건물번호를 독특한 디자인으로 표현하는 '자율형 건물번호판' 분야에서는 서울 강남구 도산대로 449 건물이 대상으로 뽑혔다. 이 건물은 설계 단계에서부터 도로명주소를 예술적으로 표현하도록 건물을 디자인해 아름답게 구현함으로써 심사위원 전원의 압도적인 점수를 받으며 권장 사례로 꼽혔다. 심사위원들은 ""건물의 외벽과 모서리 등을 적절히 이용해 조화로우면서도 가독성·활용성이 뛰어난 작품에 높은 점수를 줬다""며 ""우체통과 벽화를 활용하는 등 창의적이고 기발한 아이디어도 발굴했다""고 평가했다. 행자부는 우수 작품들을 책자로 배포하고, 도로명주소 애플리케이션과 행자부 홈페이지 등에 공개할 계획이다. sncwook@yna.co.kr  ☞  보도자료 바로가기 ☞ 아름다운 건물번호판 디자인 공모결과 바로가기",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0009131462
77,도로명주소 실시간 '내비'에 반영··· 아파트 보조출입구도 안내,2017-03-09,11715,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=81&currentPage=3&searchType=&keyword=,"도로명주소 실시간 '내비'에 반영··· 아파트 보조출입구도 안내   【서울=뉴시스】강수윤 기자 = 앞으로 전날 생성된 도로명주소라도 차량 내비게이션에 입력해 길찾기를 할 수 있게 된다. 행정자치부는 내비게이션에서 활용하는 특화된 도로명주소 데이터베이스(DB)를 관련 업계에 제공해 이용 편의성을 높이기로 했다고 9일 밝혔다. 행자부는 먼저 매일 새로 생기거나 없어지는 도로명주소가 실시간으로 내비게이션에 반영될 수 있도록 지원한다. 도로명주소는 하루에 평균 400여 건이 새로 생긴다. 하지만 내비게이션에는 변동되는 주소 정보가 반영되기까지 대략 한 달 전후 기간이 소요돼 최신 주소가 검색되지 않는 경우가 빈번했다. 그러나 앞으로는 내비게이션 업체가 최신 도로명주소를 행자부로부터 매일 자동으로 전송받아 활용할 수 있게 된다. 이번 내비게이션 전용 도로명주소 DB는 대단지 아파트 등 목적지 에 대한 안내의 정확성을 높이기 위해 건물 위치와 출입구 정보 등 상세 정보도 제공한다. 지금까지는 보조출입구가 있는 대단지 아파트의 경우 현장조사를 통한 보조출입구 정보 확보 전까지는 내비게이션으로부터 주출입구만 안내받아야 했다. 앞으로는 보조출입구와 건물단위의 위치정보도 내비게이션에서 제공됨에 따라 단지 내 도로가 있는 대단지 아파트의 경우 건물 앞까지, 지상으로 차가 통행할 수 없는 아파트는 가까운 출입구까지 안내받을 수 있다. 행자부는 SK텔레콤 T맵과 협업해 성남 분당구를 대상으로 시범 서비스를 제공하고, 이를 보완해 하반기에는 카카오 등 내비게이션 업계 전체로 서비스를 확대할 계획이다. 또 한국지역정보개발원과 내비게이션 업체 등과 함께 내비게이션에서 도로명주소 사용이 활성화되도록 다양한 경품 행사를 마련하는 등 홍보도 강화한다.  심덕섭 행자부 지방행정실장은 ""이번 도로명주소 DB의 민간 제공이 공공과 민간부문 협업의 모범사례가 되길 바란다""고 말했다. shoon@newsis.com  ☞  보도자료 바로가기",http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0007817210
76,'도로명주소 정착'…아름다운 건물번호판 디자인 공모전,2016-12-13,12736,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=80&currentPage=3&searchType=&keyword=,"'도로명주소 정착'…아름다운 건물번호판 디자인 공모전   행자부 ""도시미관 향상 기여 예상"" (서울=뉴스1) 박정양 기자 = 도로명주소에 대한 국민적 관심을 제고하기 위해 아름다운 건물번호판 디자인 공모전이 15일부터 개최된다. 건물번호판은 건물 주출입구에 부착하거나 도로명과 건물번호를 표시하는 안내판이다. 12일 행정자치부에 따르면 그동안 자율형 건물번호판의 개수는 전국적으로 6800개에 불과할 정도로 대다수가 남색의 규격화된 표준형 건물번호판이 설치된 상황이다. 이에 따라 자율형 건물번호판의 설치절차 개선의 내용을 담은 '도로명주소안내시설규칙' 개정 추진과 병행해 자율형 건물번호판을 적극적으로 홍보하기 위해 공모전을 개최하게 됐다. 자율형 건물번호판 설치가 확대되면 도로명 주소정착과 함께 도시미관 향상에도 기여할 것으로 예상된다. 이번 공모전은 총 상금 2000만원이며 주거분야와 비주거분야로 나누어 각각 12명씩 선발한다. 분야별로 각각 대상 1명(500만원), 최우수상 1명(300만원), 우수상 2명(각각100만원), 장려상 8명(상장)에게 행정자치부장관상과 시상금을 수여한다. 현재 설치되어 있는 자율형 건물번호판 우수사례 총 17건에 대해선 행자부 장관상을 시상한다. 공모전을 통해 선정된 디자인 작품과 기존의 자율형 건물번호판 우수사례는 내년 상반기에 작품집 발간과 전시회를 개최할 예정이다. 김현기 행자부 지방재정세제실장은 ""공모전이 도로명주소가 국민생활 속에서 자연스럽게 자리 잡을 수 있는 계기가 되기를 바란다""고 말했다. ☞  보도자료 바로가기",http://naver.me/GD9Djdfp
75,"지역정보개발원, 도로명주소 검색엔진 설명회 개최",2016-12-05,12288,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=79&currentPage=4&searchType=&keyword=,"지역정보개발원, 도로명주소 검색엔진 설명회 개최  한국지역정보개발원은 2일 서울역 대회의실에서 도로명주소 검색엔진 솔루션 설명회를 개최했다. 설명회는 영세사업자와 쇼핑몰 등이 금전·기술적 문제로 도로명 주소 반영에 미진했고, 이로 인한 대국민 불편 사항을 해소하고자 마련됐다. 지역정보개발원은 행정자치부와 지난 6개월 간 검색엔진 개발과 무료보급에 힘썼다. 이날 설명회가 두 번째다. 오는 9일 3차 설명회를 연다. 손연기 원장은 “도로명주소의 편리한 이용을 위해 노력할 것”이라면서 “영세사업자가 이용하는데 불편이 없도록 개선하겠다”고 말했다. 이호준 SW/콘텐츠 전문기자 newlevel@etnews.com ☞  보도자료 바로가기",http://www.etnews.com/20161202000212
74,"도로명주소 검색엔진 무료 배포… 지역정보개발원, 내달 2일 공개",2016-10-27,13765,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=78&currentPage=4&searchType=&keyword=,"도로명주소 검색엔진 무료 배포… 지역정보개발원, 내달 2일 공개한국지역정보개발원(원장 손연기)은 도로명주소 검색엔진을 개발해 무료로 배포한다고 26일 밝혔다. 내달 2일 공개될 주소검색 엔진은 설치파일 실행, 주소 데이터베이스(DB) 내려받기까지 30분 이내에 가능하고,매일 최신주소를 자동 업데이트된다. 특히 기업들이 자체 구축 할 경우 DB구성, 검색화면 등에서 경험할 수 있는 오류를 최소화했다는 것이 개발원 측의 설명이다. 손연기 개발원장은 ""개발자센터, 주소검색엔진, 주소연계서비스 등 다양한 방식으로 주소검색 불편사항을 개선하고있는 만큼 이번 검색엔진의 개발로 도로명주소가 생활 속에 정착될 수 있을 것으로 기대된다""며 ""앞으로도 주무부처인 행정자치부와의 유기적인 협력을 통해 이와 관련된 대국민 불편사항을 일소하기 위해 더욱 노력하겠다""고 말했다. 송혜리기자 shl@ ☞  보도자료 바로가기",http://www.dt.co.kr/contents.html?article_no=2016102602109960812001
73,[우보세]소방관에게 도로명주소가 절실한 이유,2016-09-20,16812,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=77&currentPage=4&searchType=&keyword=,"[우보세]소방관에게 도로명주소가 절실한 이유   #. ""XX동 'XX약국'으로 빨리 와주세요. 응급 환자가 발생했어요."" 다급한 신고가 119로 접수됐다. 신고를 받자마자 119 응급차량이 긴급 출동했다. 하지만 이 약국은 최근 이전을 했다. 응급차는 기존에 등록된 약국 주소지로 향했고,환자를 찾지 못해 헛걸음을 했다. 또 다시 전화를 걸어 옮긴 주소지를 찾는 과정에서 시간을 허비해야 했고, 안타깝게도 소중한 생명을 구할 '골든타임'을 놓치고 말았다. #. 강원도 소방공무원 A씨가 자주 경험하는 사례다. 시골 지역의 재난 현장을 찾아가기 위해서는 신고자와 여러차례 통화를 하는 일이 매번 반복된다고 한다. 마을 주민들은 대개 지도에 표시되지 않은 옛 지명으로 주소를 설명하는 경우가 다반사다. ""OO면OO리 OO번지요?""에서 더 자세하게 물으면 번번이 ""OO마을회관에서 몇m 가다가 우회전하면 큰 나무가 있는 집""이란 대답이 돌아온다. 어렵게 현장을 찾아가면 십중팔구는 비슷한 집이 여럿 있고, 다시 전화를 해 최종 목적지를 파악해야 한다고 고충을 털어놨다. 응급환자나 범죄로 인해 위급 상황이 발생했을 때엔 일분 일초가 아쉽다. 최초 몇 분간 이른바 '골든타임'이 사람의 생명을 살릴 수도 있고 범죄를 막을 수도 있다. 골든타임을 놓치면 피해자나 응급 환자에게 돌이킬 수 없는 상황이 온다. 최근 소방본부와 경찰은 소방·치안·재난관리 등 긴급한 상황의 신속한 대응을 위해 '도로명 주소로 신고하기'를 적극 권하고있다. 기존 옛 지번 주소의 경우 연속성이 없어 정확하게 집을 찾기 쉽지 않기 때문이다. 내비게이션으로 집 주소 골목 앞까지 찾아가더라도 들쭉날쭉한 주소로 정확한 장소를 찾는데 지체하는 경우가 많다고 한다. 소방관들은 이에 최근 시간 날 때마다 직접 마을을 찾아 집집마다 붙어있는 도로명주소 표지판을 알려주면서, 이걸 보고 신고하면 훨씬 찾기 쉽다는 점을 당부하고 있다. 인천지방경찰청은 도로명주소를 사용해 신고할 경우 5분 이내 순찰차 현장 도착율이 79%에서 86%로 향상된다는 통계를 내놓기도 했다. 5년 전 쯤부터 전봇대마다 번호를 새긴 표지판이 걸리기 시작했다. 모든 집과 가게 앞엔 도로명주소 표지판이 붙었다. 작년 이맘때쯤 거리를 걷다 갑자기 앞에 쓰러진 사람을 돕기 위해 119로 신고했던 경험이 있다. 처음 가본 곳이었지만 눈에 띈 도로명주소 표지판이 정확한 장소를 알리는데 큰 도움이 됐다. 긴급 신고를 해야 한다면 하나만 기억하면 어떨까. 먼저 집이나 가게에 붙은 도로명주소 표지판을 알려주는 거다. 이에 더해 주변 가장 눈에 띄는 건물이나 상호 간판, 전신주에 적힌 번호 등을 추가로 알려주면 긴급히 출동하는 소방관이나 경찰에 큰 도움이 될 것이다. 머니투데이 김경환 기자 ☞  보도자료 바로가기",http://news.mt.co.kr/mtview.php?no=2016091911560750552
72,길마다 이름을 붙이듯이,2016-08-24,17024,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=76&currentPage=4&searchType=&keyword=,"길마다 이름을 붙이듯이     2014년부터 도로명 주소 표기가 전면적으로 시행되면서 법원 재판서의 당사자 표시 부분에도 큰 변화를 가져왔다. 내비게이션과 스마트폰이 발달한 시대에 굳이 지번 주소를 폐기할 필요가 없어졌고 새 주소는 생소하다 보니 불편함을 호소하는 목소리도 있지만, 재판서를 작성하다 보면 지역특성을 반영한 개성 있는 도로명을 발견하는 쏠쏠한 재미가 있다. 제도변화를 기회삼아 역사적 사건이나 인물, 지역의 전통과 관련한 도로명을 만들어 주민들의 소속감을 고취시키려는 지방자치단체의 노력이 느껴지는 부분이다. 또한, 필자는 모든 길에 이름을 붙인다는 것의 의미에 주목한다. 오늘날 길은 고속도로에서부터 동네 골목길에 이르기까지사람들의 인연처럼 서로 엮어져 생활흐름의 중심이 되었는데도, 큰 도로를 제외하고는 그저 '어느 건물의 앞길'처럼 이름 없는 존재에 머물러 있었다. 이제는 작은 길 하나하나까지 어엿한 이름이 생겼으니, 길은 우리의 동선과 자연스럽게 하나가 되어 호흡하게 된 것이다. 이렇듯 이름이라는 것은 그 대상의 정체성이면서도 새롭게 가치를 만들어 나가는 원천이 된다. 그런데 우리의 이름은 어떠한가.어르신들은 좋다는 작명법칙에 터 잡아 심사숙고하여 자손의 이름을 지어 주시지만, 정작 좋은 기운이 많이 필요한 사회생활을할 때쯤부터 이름은 사라지고 성씨와 직책을 결합한 호칭으로 대부분 불리어진다. '어느 건물의 앞길'처럼 우리도 어느 집안, 직장에 속한 구성원의 의미로써만 살아가는 것 같은 느낌을 지울 수 없다. 조직문화 관행상 쉽게 바뀔 수 없다는 점은 받아들이면서 대신 재미있는 상상을 하나 해 본다. 유명 학원 강사들이 자신의 강의에브랜드명을 붙이는 것처럼, 법원도 비공식적으로라도 재판부만의 닉네임을 만들면 어떨까. 사람은 스스로에게 어떤 이름을 붙이기를 두려워한다. 남이 인정해 주지 않으면 의미가 없다고 생각하기 때문이다. 하지만 먼저 이름을 붙이고 그 가치를 자신이 만들며 함량을 채워나가는 것도 괜찮지 않을까.  최성배 부장판사(서울중앙지법)  ☞  보도자료 바로가기",https://www.lawtimes.co.kr/Legal-News/Legal-News-View?serial=102384
